mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_l2_leaf_reg,param_learning_rate,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
31.404910612106324,0.6498089300506107,0.003979158401489258,0.0002710718548933484,5,0.01,5,"{'l2_leaf_reg': 5, 'learning_rate': 0.01, 'max_depth': 5}",0.8255707297187118,0.828012386245318,0.8249226269428288,0.8255620174812093,0.8267591742339218,0.8261653869243979,0.0010978264079050711,1,0.8605514295756352,0.8550669386714268,0.8589064552200011,0.8573288803355874,0.8631131801236175,0.8589933767852536,0.0027420914680432993
21.83623399734497,0.145043044045142,0.0038034915924072266,0.000748837999109884,3,0.05,3,"{'l2_leaf_reg': 3, 'learning_rate': 0.05, 'max_depth': 3}",0.8262841418671014,0.8302367720038404,0.8238921198517157,0.8202972485800768,0.8267047580178893,0.8254830080641249,0.0032910723676367734,2,0.8576874391927343,0.8468107441880233,0.8444076190395359,0.8513882022436149,0.8618587587763875,0.8524305526880591,0.006535474460538319
18.626969003677367,0.08204253919254537,0.004004240036010742,5.001110306597479e-07,3,0.05,2,"{'l2_leaf_reg': 3, 'learning_rate': 0.05, 'max_depth': 2}",0.8252412012501699,0.8298040647438238,0.8229466380981534,0.8208686188484168,0.8261027786280312,0.824992660313719,0.0030211809867340227,3,0.8507984959699533,0.8420281354923711,0.8394066960468328,0.846951683984273,0.853485411410736,0.8465340845808333,0.005249452980186581
22.08937978744507,0.14022611934973772,0.004437160491943359,0.0008795541728849572,5,0.05,3,"{'l2_leaf_reg': 5, 'learning_rate': 0.05, 'max_depth': 3}",0.8257337953526294,0.8295809500628778,0.8233615617454001,0.8202088222290242,0.8260245553174846,0.8249819369414834,0.0031052054899320357,4,0.8596742343590553,0.845933103829317,0.8438712223606122,0.8502445400207514,0.860867655577316,0.8521181512294105,0.006977467802372959
25.911002492904665,0.13157667733798414,0.004319381713867187,0.0008562934014284628,5,0.01,4,"{'l2_leaf_reg': 5, 'learning_rate': 0.01, 'max_depth': 4}",0.8254280472890339,0.8266060876502643,0.8222324252627282,0.8236982620821004,0.8265585144373023,0.8249046673442857,0.0017029538590528873,5,0.8568579983733792,0.8476656466488163,0.8472580751252405,0.85140454027537,0.8565696923145475,0.8519511905474706,0.004149635333533407
24.705039691925048,1.2928379375132761,0.003516864776611328,0.0006551554349558803,3,0.05,4,"{'l2_leaf_reg': 3, 'learning_rate': 0.05, 'max_depth': 4}",0.8251630656339178,0.8292902248725541,0.8252389211985172,0.8189028330442472,0.8256130326837398,0.8248416154865952,0.0033441150962361618,6,0.867167854371586,0.8496060181053169,0.847993923100916,0.8582245015308949,0.8678378418520962,0.8581660277921621,0.008382431244485558
31.600460290908813,0.6587051493409186,0.004114913940429688,0.00047844704186228855,3,0.01,5,"{'l2_leaf_reg': 3, 'learning_rate': 0.01, 'max_depth': 5}",0.8252683788558227,0.8265249550390112,0.8209876543209876,0.8247593782947318,0.8261265857225454,0.8247333904466198,0.0019732269942745505,7,0.8593227619954802,0.8526987972289515,0.8523451441035619,0.8558684300424575,0.8627857829418217,0.8566041832624546,0.003988373913063063
17.6350136756897,0.4393127776197663,0.0035706043243408205,0.000533425847247961,1,0.05,2,"{'l2_leaf_reg': 1, 'learning_rate': 0.05, 'max_depth': 2}",0.8254857997010463,0.8289690749530108,0.8225963337074449,0.8207563854028501,0.8256198347107437,0.8246854856950192,0.002816559342734252,8,0.8509481264145914,0.8403784691232097,0.8402409965775006,0.8447810597653689,0.8518993492370988,0.845649600223554,0.004998518211110894
25.804135131835938,0.3474334334333782,0.00400390625,4.4220058896521113e-07,3,0.01,4,"{'l2_leaf_reg': 3, 'learning_rate': 0.01, 'max_depth': 4}",0.825390678081261,0.8254905142455343,0.8209604462129715,0.8238275005951774,0.8264564840322416,0.8244251246334372,0.00192639147327985,9,0.8556618037833369,0.8461609078158867,0.8441315699575423,0.8511412221272119,0.8565414720778793,0.8507273951523715,0.004953399810093931
21.97133512496948,0.15879239946137996,0.004008960723876953,1.0400516927314873e-05,5,0.01,3,"{'l2_leaf_reg': 5, 'learning_rate': 0.01, 'max_depth': 3}",0.824466639489061,0.8267683528727705,0.8208720198619189,0.8221405978981736,0.8271570928136586,0.8242809405871165,0.0024777313384643424,10,0.8468414604950156,0.8414197373454037,0.840959445610268,0.8452255815384485,0.8499292372260993,0.844875092443047,0.0033706258878645804
18.45538830757141,0.2098400526915288,0.003951835632324219,0.0013104058878495573,5,0.05,2,"{'l2_leaf_reg': 5, 'learning_rate': 0.05, 'max_depth': 2}",0.8247384155455904,0.8314199559179479,0.8209536441859675,0.8193891779750365,0.8248239975512702,0.8242650382351625,0.004158574574727426,11,0.8518690434348529,0.8436542139487441,0.8402798259256979,0.8455260315769595,0.8546810582800932,0.8472020346332695,0.005310927548165047
24.522333288192748,0.40984826332603386,0.0037922382354736326,0.00039506873371718623,1,0.01,4,"{'l2_leaf_reg': 1, 'learning_rate': 0.01, 'max_depth': 4}",0.8249354531865741,0.8249090638648872,0.821491004319287,0.8233377546508861,0.8258783117368975,0.8241103175517065,0.0015428741473541663,12,0.8540992799061382,0.8442494368651452,0.8435077541996168,0.8472962679267462,0.8551149709416435,0.848853541967858,0.0048769579126725455
21.47848811149597,0.23049200985579943,0.0036586761474609376,0.00043158232209819346,3,0.01,3,"{'l2_leaf_reg': 3, 'learning_rate': 0.01, 'max_depth': 3}",0.8244258730805817,0.8259232215055508,0.8212733394551576,0.8207393803353399,0.8272999353807434,0.8239323499514747,0.0025617633784680636,13,0.8468796640127957,0.8393527136724894,0.8407559628511351,0.8450689910522753,0.8491649568315252,0.844244457684044,0.003686034053141529
21.013665294647218,0.36875617024864193,0.003909778594970703,0.0004977968775995517,1,0.05,3,"{'l2_leaf_reg': 1, 'learning_rate': 0.05, 'max_depth': 3}",0.8242628074466639,0.8313117791029437,0.8222664353977485,0.8172975546712921,0.8238955208652179,0.8238068194967731,0.004500744902218636,14,0.8561883756034033,0.8486036380636661,0.8421533950217805,0.8491566817245324,0.8578845855974947,0.8507973352021754,0.00568355852587225
24.0812047958374,1.6064781859793835,0.003647518157958984,0.000643677875373186,1,0.05,4,"{'l2_leaf_reg': 1, 'learning_rate': 0.05, 'max_depth': 4}",0.8230296235901617,0.8274917853231106,0.8225453185049144,0.8170662857531544,0.827667244838962,0.8235600516020607,0.0038937796130023004,15,0.864612675757406,0.8517729185260742,0.8468396517665232,0.8554045996863947,0.869948630681975,0.8577156952836745,0.008439894894504751
24.95567855834961,1.3352109447853437,0.004341220855712891,0.0017344711741201053,5,0.05,4,"{'l2_leaf_reg': 5, 'learning_rate': 0.05, 'max_depth': 4}",0.8219595053675771,0.8322109988776656,0.8213923749277285,0.8158759310274462,0.8260177532904805,0.8234913126981797,0.005425160653628635,16,0.8834985847719081,0.8605924603680565,0.8473289439902566,0.8668868410946058,0.8661401718251703,0.8648894004099995,0.011650658903519373
26.90865478515625,1.9987456156941503,0.004003047943115234,0.0006321842592065926,1,0.05,5,"{'l2_leaf_reg': 1, 'learning_rate': 0.05, 'max_depth': 5}",0.827265932871314,0.822985544873095,0.8245927286331327,0.8196170458796721,0.8226813590449954,0.8234285222604418,0.002504513154768037,17,0.8701432716813454,0.849780483658464,0.8542269883066372,0.8606677799161031,0.872829641008884,0.8615296329142869,0.008876923710825171
18.869393873214722,0.24508453906508784,0.003815746307373047,0.0002304976075595104,5,0.3,2,"{'l2_leaf_reg': 5, 'learning_rate': 0.3, 'max_depth': 2}",0.8157256420709336,0.8309838681324625,0.8287181580110872,0.8111655273271435,0.8298847056422813,0.8232955802367815,0.00820210755257513,18,0.8633417720659274,0.8501831782056186,0.8426840627804784,0.8649441005913518,0.8658997693579153,0.8574105766002582,0.009307039850479022
20.407126951217652,0.28855961387632934,0.003511476516723633,0.0004480601670114746,1,0.01,3,"{'l2_leaf_reg': 1, 'learning_rate': 0.01, 'max_depth': 3}",0.8232504416360918,0.8256933457736672,0.8202972485800768,0.821191715131109,0.8256266367377478,0.8232118775717385,0.0022165898086760932,19,0.8446398766620653,0.8379856772493518,0.839034316232153,0.8426350486852128,0.8489459847695594,0.8426481807196685,0.003960513001441916
28.691912412643433,0.7766363437983108,0.003616666793823242,0.0005017311666740738,1,0.01,5,"{'l2_leaf_reg': 1, 'learning_rate': 0.01, 'max_depth': 5}",0.8235358064954478,0.8248279312536339,0.8189674523007855,0.8218072985749754,0.8244158759310276,0.822710872911174,0.0021400528586401706,20,0.858859438221516,0.8481463300607761,0.846324048946197,0.8528669002085753,0.8615689178494058,0.853553127057294,0.005905485104210346
18.46077456474304,0.20375418274165877,0.003600311279296875,0.0003752862146760672,3,0.3,2,"{'l2_leaf_reg': 3, 'learning_rate': 0.3, 'max_depth': 2}",0.8191024595733116,0.8296384189958486,0.8284494779444275,0.8092643607795124,0.8235384144475054,0.821998626348121,0.007387830086949874,21,0.857777217459517,0.8507488631051043,0.8479092623909119,0.8561281410926962,0.8678297789273338,0.8560786525951126,0.006872003115571146
18.411091899871828,0.20067034969583353,0.003706836700439453,0.0003989715793827871,5,0.01,2,"{'l2_leaf_reg': 5, 'learning_rate': 0.01, 'max_depth': 2}",0.8189801603478734,0.8237563046799994,0.8204775022956841,0.820919634050947,0.8258374995748733,0.8219942201898753,0.002466392647296527,22,0.8363025956318947,0.8346072931276297,0.8363890403634258,0.8382940124296351,0.8408355311876051,0.837285694548038,0.002124257587606153
18.076039934158324,0.3057822758665515,0.004003763198852539,7.539457464619588e-07,3,0.01,2,"{'l2_leaf_reg': 3, 'learning_rate': 0.01, 'max_depth': 2}",0.818246364995244,0.8238340567657836,0.8201271979049757,0.820582933714247,0.8258306975478692,0.8217242501856239,0.002729947194251225,23,0.8352146443422288,0.8340824089421565,0.8361450307982506,0.8371113086763435,0.8406165591256395,0.8366339903769239,0.002229478820318226
17.34940462112427,0.31318563723290765,0.003603553771972656,0.0004900572328027105,1,0.01,2,"{'l2_leaf_reg': 1, 'learning_rate': 0.01, 'max_depth': 2}",0.8177299904878379,0.8229686422457506,0.8192633404754618,0.8200727816889434,0.8259259259259258,0.8211921361647839,0.0029163127164462885,24,0.834516368933918,0.8331569552467168,0.8350261938963659,0.8366937340465486,0.8406918838174977,0.8360170271882094,0.002597150515293075
28.100701904296876,2.975772623649685,0.004283618927001953,0.0008457654424573537,3,0.05,5,"{'l2_leaf_reg': 3, 'learning_rate': 0.05, 'max_depth': 5}",0.8206583774969425,0.8249766743742647,0.8122776587423052,0.8230520695167161,0.8231813080297928,0.8208292176320043,0.004490726955970423,25,0.8766561224957594,0.8557781886183009,0.898714812229335,0.8593588277356125,0.8766843555919566,0.8734384613341929,0.015296433585169735
17.99846305847168,0.1762560551853596,0.003866434097290039,0.00027406221371517776,1,0.3,2,"{'l2_leaf_reg': 1, 'learning_rate': 0.3, 'max_depth': 2}",0.820583639081397,0.8269982286046542,0.8237594803251369,0.8134578104275073,0.8165051185253206,0.8202608553928032,0.004860529677723257,26,0.8586932529191733,0.8512369841472225,0.8446775148368426,0.8552231838792428,0.8715109284457864,0.8562683728456536,0.008932757986027795
29.415104150772095,3.0431480221558695,0.0038668155670166016,0.00017938722897106643,5,0.05,5,"{'l2_leaf_reg': 5, 'learning_rate': 0.05, 'max_depth': 5}",0.8162318249762196,0.8267548307708951,0.8168350168350167,0.8154269972451791,0.8251709009284767,0.8200839141511574,0.004846841504976189,27,0.90145232795258,0.8558889030558033,0.9034783033060113,0.8684374688357349,0.8749453100300663,0.8808404626360391,0.01870020442118437
22.15727014541626,0.1678941600537091,0.0039635181427001955,0.0003641732279729348,3,0.3,3,"{'l2_leaf_reg': 3, 'learning_rate': 0.3, 'max_depth': 3}",0.8074330751460795,0.8287020134409693,0.8201952181750161,0.8218243036424855,0.8209264360779512,0.8198162092965005,0.0068950448993433154,28,0.8795971566395168,0.8596442687747035,0.8812346035268931,0.8625941823876018,0.8863974215615338,0.8738935265780498,0.010709684621736928
22.710322284698485,0.22891635157770804,0.003942346572875977,0.0005588409150708055,5,0.3,3,"{'l2_leaf_reg': 5, 'learning_rate': 0.3, 'max_depth': 3}",0.8182599537980704,0.8254296647870945,0.8222766384382545,0.8049790837669626,0.8217290752644287,0.8185348832109621,0.0071495019796624145,29,0.8706409786213114,0.8741068468698202,0.8933079846295191,0.8776697298708023,0.8814196264319648,0.8794290332846837,0.007813302413363801
21.25285658836365,0.23704433799758293,0.003908920288085938,0.0004970656845408035,1,0.3,3,"{'l2_leaf_reg': 1, 'learning_rate': 0.3, 'max_depth': 3}",0.8176076912623997,0.8257305315538246,0.8144373023160902,0.8069754786926504,0.8065163418698773,0.8142534691389685,0.007153178953159783,30,0.8749019443043649,0.8518143567512432,0.8759648456480363,0.8688531338254546,0.8850154786937213,0.871309951844564,0.011032008839622813
25.622117900848387,0.9590338778999983,0.005048227310180664,0.0013360622467326363,5,0.3,4,"{'l2_leaf_reg': 5, 'learning_rate': 0.3, 'max_depth': 4}",0.8081600760972958,0.8237123578489041,0.8049994898479748,0.8022038567493112,0.8098323300343503,0.8097816221155671,0.0074429657775008755,31,0.8956144059522778,0.891704279824897,0.9140649235189151,0.891111686360714,0.8979851175383466,0.8980960826390302,0.00837629806138179
25.459541034698486,1.4937304335514636,0.004203891754150391,0.0009807177612635054,1,0.3,4,"{'l2_leaf_reg': 1, 'learning_rate': 0.3, 'max_depth': 4}",0.7942451420029896,0.8184049328627642,0.8045233479576913,0.8049790837669626,0.8129884705642282,0.8070281954309271,0.008232066674592553,32,0.8993061392204105,0.8846364061371074,0.8801047331490177,0.870805846893546,0.8973091049516968,0.8864324460703557,0.010691024233740966
29.53191170692444,2.174175712361277,0.004163312911987305,0.0002099200189959633,1,0.3,5,"{'l2_leaf_reg': 1, 'learning_rate': 0.3, 'max_depth': 5}",0.7926620464737058,0.8090408773139697,0.8062238547087032,0.8078223310546542,0.809519436792164,0.8050537092686394,0.0062996514999531265,33,0.9126325874308728,0.887535169365464,0.9030348424440847,0.8977882124283619,0.9010783100958427,0.9004138243529252,0.008116194188857383
25.323521184921265,1.2300345954374867,0.004265785217285156,0.0008220915171237546,3,0.3,4,"{'l2_leaf_reg': 3, 'learning_rate': 0.3, 'max_depth': 4}",0.8004518276939803,0.8177153056671128,0.7852532054552256,0.8084379144985206,0.8032003537054042,0.8030117214040488,0.010654505979500777,34,0.8966573619876697,0.8875587572782523,0.916392774770684,0.8648437383962844,0.9033866405823977,0.8937678546030577,0.017250592437162114
30.186580324172972,3.171881149057742,0.004816579818725586,0.0008162659061758432,5,0.3,5,"{'l2_leaf_reg': 5, 'learning_rate': 0.3, 'max_depth': 5}",0.7832382117135481,0.811015104187795,0.8039723837703635,0.8019045675611333,0.8040131959323878,0.8008286926330455,0.009320615445700965,35,0.92412802593085,0.9413247481830932,0.936454604672677,0.9021954495398827,0.9292877254701429,0.9266781107593293,0.013585415290070856
31.219907426834105,0.6975713290020281,0.005423164367675782,0.0008147005393503981,3,0.3,5,"{'l2_leaf_reg': 3, 'learning_rate': 0.3, 'max_depth': 5}",0.7890406305204513,0.8063296958879288,0.7920144202972486,0.7923137094854268,0.8046525864707683,0.7968702085323648,0.007151083305344796,36,0.9142195191110974,0.9207777636108632,0.9270107979537145,0.9259910501535138,0.9105475786824756,0.9197093419023329,0.006449631052182269
